Unnamed: 0,NEPALESE,KHORTHA,KORTHA,KUDUKH,MARWARI,BAJJIKA,BADAYUNI,KHANDESHI,DORLI,NAGPURI,HARAUTI,BEARYBASHE,RAJBANGSHI,GONDI,KURUMALI,BANTAR,JAIPURI,MALVANI,KONKANI,RAJASTHANI,UNKNOWN,CHATTISGARHI,KHARI BOLI
Mandeali,0.0,0.000646830530401035,0.0,0.0,0.004257583821181479,0.0008213750785137943,0.0,0.001342732460557234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044039929536112744,0.0020629359180064834,0.0008349734597721715,0.0,0.0010109500658821392,0.00011956001912960307
Hajong,0.0,0.004959034066407934,0.0,0.0,5.913310862752055e-05,0.006474368265932261,0.0,0.0003356831151393085,0.0,0.001006036217303823,0.0,0.0,0.0,0.0,0.011086474501108648,0.0,0.0,0.00044039929536112744,0.00029470513114378336,0.00011928192282459593,0.002717391304347826,0.0004997955381889227,0.0
Aheri Gondi,0.0,0.0010780508840017248,0.0,0.01935483870967742,0.001389628052746733,0.0001932647243561869,0.0,0.000671366230278617,0.0,0.0,0.0,0.003878975950349108,0.0,0.1893491124260355,0.0,0.0,0.0,0.000733998825601879,0.0003929401748583778,0.0007355718574183416,0.0,0.0014539506565495934,0.0003586800573888092
Uripiv-Wala-Rano-Atchin,0.0,0.000646830530401035,0.0,0.0,0.0,0.0,0.0,0.0,0.0010050251256281408,0.0,0.0,0.0,0.0,0.0019723865877712033,0.0,0.0,0.0,0.001467997651203758,3.274501457153149e-05,0.00011928192282459593,0.0,5.679494752146849e-05,0.0
Asue Awyu,0.0,0.0009702457956015524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005871990604815032,0.0,0.00011928192282459593,0.0,0.00012494888454723068,0.0
Mambae,0.0,0.00043122035360068997,0.0,0.0,0.0,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015902585306011178,0.0
Southern Balochi,0.0,0.0038809831824062097,0.0,0.0,0.005558512210986932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.0001467997651203758,0.0005239202331445038,0.0044134311445100495,0.0,0.0012835658139851878,0.0010760401721664275
Lenakel,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.0,0.0,0.0,0.0,0.0
Markweeta,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maithili,0.0,0.00043122035360068997,0.0,0.0064516129032258064,8.869966294128082e-05,0.01990626660868725,0.0,0.0,0.0,0.011066398390342052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952128188306396e-05,0.0,0.0014539506565495934,0.0003586800573888092
Wersing,0.0,0.00021561017680034498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274501457153149e-05,0.0,0.0,1.1358989504293699e-05,0.0
Saraiki,0.0,0.0014014661492022424,0.0,0.01935483870967742,0.014812843711193898,0.00028989708653428034,0.0,0.0,0.0,0.001006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002619601165722519,0.010894415617979762,0.0,0.0025330546594574945,0.002510760401721664
Chiquihuitlán Mazatec,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5435958017174794e-05,0.0
Naga Pidgin,0.0,0.00043122035360068997,0.0,0.0,8.869966294128082e-05,4.831618108904672e-05,0.0,0.0003356831151393085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008807985907222549,0.0015390156848619798,0.00023856384564919185,0.0,1.1358989504293699e-05,0.0
Tangchangya,0.0,0.002802932298404485,0.0,0.0,2.9566554313760275e-05,0.001062955983959028,0.0,0.0003356831151393085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008807985907222549,6.549002914306297e-05,1.988032047076599e-05,0.0,0.00010223090553864329,0.00011956001912960307
Nimadi,0.0,0.00258732212160414,0.0,0.0,0.0008278635207852877,0.002077595786829009,0.0,0.0,0.0,0.002012072434607646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,3.274501457153149e-05,0.0015307846762489812,0.0,0.002442182743423145,0.00023912003825920613
Chhattisgarhi,0.0,0.00129366106080207,0.0,0.0,0.00026609898882384245,0.006281103541576074,0.0,0.0,0.0,0.01710261569416499,0.0,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0002935995302407516,0.0,0.0003578457684737878,0.0,0.048446090235812624,0.0013151602104256336
Iban,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.964096141229796e-05,0.0,1.1358989504293699e-05,0.0
Bisu,0.0,0.00010780508840017249,0.0,0.0,0.0,9.663236217809344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.087191603434959e-05,0.0
Gunwinggu,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.0,0.00013916224329536193,0.0,0.0,0.0
Napu,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pahari-Potwari,0.0,0.0007546356188012075,0.0,0.0,0.005026314233339247,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011961722488038277,0.0,0.0,0.001868750124252003,0.0,0.0007837702757962652,0.0005978000956480153
Swahili (individual language),0.0,0.00043122035360068997,0.0,0.0,2.9566554313760275e-05,4.831618108904672e-05,0.0,0.0010070493454179255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002935995302407516,6.549002914306297e-05,0.0004572473708276177,0.0,0.00011358989504293698,0.00011956001912960307
Southwest Tanna,0.0,0.0003234152652005175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007757951900698216,0.0,0.0,0.0,0.0,0.0,0.0008807985907222549,6.549002914306297e-05,0.0001789228842368939,0.0,0.00011358989504293698,0.0
Turkish,0.0,0.00043122035360068997,0.0,0.0,8.869966294128082e-05,4.831618108904672e-05,0.0,0.0003356831151393085,0.008040201005025126,0.0,0.0,0.0007757951900698216,0.0,0.0,0.0,0.0,0.0,0.00044039929536112744,0.0009168604080028815,0.0007156915369475756,0.0,6.81539370257622e-05,0.0
Kok Borok,0.0,0.0016170763260025874,0.0,0.0,0.0,0.0005797941730685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005871990604815032,0.0005239202331445038,3.976064094153198e-05,0.0,0.00026125675859875507,0.00047824007651841227
Luo (Kenya and Tanzania),0.0,0.00043122035360068997,0.0,0.0,0.0,9.663236217809344e-05,0.0,0.0,0.0020100502512562816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.00013098005828612595,0.00025844416611995783,0.0,6.81539370257622e-05,0.0
Yoruba,0.0,0.0007546356188012075,0.0,0.0,0.0,0.0001932647243561869,0.0,0.001342732460557234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044039929536112744,0.00045843020400144075,0.0011331782668336614,0.0,0.00017038484256440547,0.00011956001912960307
Moken,0.0,0.00021561017680034498,0.0,0.0,0.0,9.663236217809344e-05,0.0,0.0003356831151393085,0.0,0.001006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274501457153149e-05,0.0,0.0,0.0,0.0
Pangwali,0.0,0.0005390254420008624,0.0,0.0,0.0055880787653006915,0.00033821326762332706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006549002914306297,0.014194548816126916,0.0,0.000602026443727566,0.00047824007651841227
Bhunjia,0.0,0.00010780508840017249,0.0,0.0,8.869966294128082e-05,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011358989504293698,0.0
Kinnauri,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022172949002217295,0.0,0.0,0.0,0.0004256851894299093,0.0,0.0,0.0,0.0
Kui (India),0.0,0.00043122035360068997,0.0,0.0,0.00014783277156880137,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.00013098005828612595,0.0,0.0,9.087191603434959e-05,0.0
Thulung,0.0,0.00010780508840017249,0.0,0.0,2.9566554313760275e-05,0.0001932647243561869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274501457153149e-05,7.952128188306396e-05,0.0,0.00014766686355581807,0.0
Beami,0.0,0.0003234152652005175,0.0,0.0,2.9566554313760275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.0,3.976064094153198e-05,0.0,7.951292653005589e-05,0.0
Ho,0.0,0.0008624407072013799,0.0,0.0,8.869966294128082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,1.988032047076599e-05,0.0,0.0,0.0
Duruwa,0.0,0.00010780508840017249,0.0,0.0,0.00017739932588256165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.0,0.00023856384564919185,0.0,6.81539370257622e-05,0.0
Balti,0.0,0.00021561017680034498,0.0,0.0,2.9566554313760275e-05,0.0,0.0,0.0003356831151393085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002935995302407516,0.0005566652477160352,3.976064094153198e-05,0.0,0.0001363078740515244,0.00011956001912960307
Hausa,0.0,0.0010780508840017248,0.0,0.0,0.0002365324345100822,0.0,0.0,0.002014098690835851,0.004020100502512563,0.0,0.0,0.0015515903801396431,0.0,0.0,0.0,0.0,0.0,0.0017615971814445098,0.000949605422574413,0.001868750124252003,0.0,0.0007156163387705029,0.0
Persian,0.0,0.00129366106080207,0.0,0.0,8.869966294128082e-05,0.0012562207083152148,0.0,0.0010070493454179255,0.0010050251256281408,0.0,0.0,0.0,0.0,0.0019723865877712033,0.0,0.0,0.0,0.0010275983558426305,0.0008513703788598186,0.0003379654480030218,0.0,0.0009882320868735517,0.0003586800573888092
Bagri,0.0,0.00043122035360068997,0.0,0.0,0.000975696292354089,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274501457153149e-05,0.0006560505755352777,0.0,0.0006474624017447408,0.00047824007651841227
Scots,0.0,0.00021561017680034498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.964096141229796e-05,0.0,1.1358989504293699e-05,0.0
Tsakhur,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.549002914306297e-05,1.988032047076599e-05,0.0,2.2717979008587397e-05,0.0
Aweer,0.0,0.00021561017680034498,0.0,0.0,0.0002365324345100822,0.00033821326762332706,0.0,0.0003356831151393085,0.0,0.0,0.0,0.0,0.0,0.009861932938856016,0.0,0.0,0.0,0.0002935995302407516,9.823504371459445e-05,0.0005367686527106817,0.0,0.00024989776909446136,0.00011956001912960307
Batak Toba,0.0,0.00021561017680034498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetum,0.0,0.00021561017680034498,0.0,0.0,0.0,0.0,0.0,0.0003356831151393085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5435958017174794e-05,0.0
Gambian Wolof,0.0,0.00021561017680034498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274501457153149e-05,0.0,0.0,0.0,0.0
Mainstream Kenyah,0.0,0.00021561017680034498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019723865877712033,0.0,0.0,0.0,0.0001467997651203758,3.274501457153149e-05,5.964096141229796e-05,0.0,5.679494752146849e-05,0.0
Waray (Philippines),0.0,0.0003234152652005175,0.0,0.0,5.913310862752055e-05,0.00028989708653428034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.001015095451717476,0.0003777260889445538,0.0,0.00031805170612022357,0.0003586800573888092
Icelandic,0.0,0.0003234152652005175,0.0,0.0,0.00014783277156880137,4.831618108904672e-05,0.0,0.0003356831151393085,0.0,0.0,0.0,0.0031031807602792862,0.0,0.0,0.0,0.0,0.0,0.0,3.274501457153149e-05,0.0005566489731814477,0.0,4.5435958017174794e-05,0.00011956001912960307
Northern Paiute,0.0,0.0003234152652005175,0.0,0.0,2.9566554313760275e-05,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005871990604815032,9.823504371459445e-05,0.00023856384564919185,0.0,6.81539370257622e-05,0.0
Northern Hindko,0.0,0.00021561017680034498,0.0,0.0,0.016616403524333273,0.0001932647243561869,0.0,0.0003356831151393085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.549002914306297e-05,0.008588298443370907,0.0,0.0008178472443091463,0.0008369201339072215
Mangseng,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oromo,0.0,0.0010780508840017248,0.0,0.0,0.0003547986517651233,0.00014494854326714017,0.0,0.0016784155756965425,0.0020100502512562816,0.0,0.0,0.0,0.0,0.009861932938856016,0.0,0.0,0.0,0.003082795067527892,0.000949605422574413,0.0013518617920120872,0.0,0.0006701803807533282,0.0
Uma' Lasan,0.0,0.00021561017680034498,0.0,0.0,5.913310862752055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988032047076599e-05,0.0,3.40769685128811e-05,0.0
Iyo,0.0,0.0003234152652005175,0.0,0.0,5.913310862752055e-05,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,9.823504371459445e-05,5.964096141229796e-05,0.0,6.81539370257622e-05,0.0
Halbi,0.0,0.00010780508840017249,0.0,0.0,0.0,9.663236217809344e-05,0.0,0.0,0.0,0.002012072434607646,0.0,0.0,0.0,0.0,0.0022172949002217295,0.0,0.0,0.0,0.0,0.0,0.0,0.0017606433731655231,0.0
Rundi,0.0,0.0003234152652005175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002935995302407516,0.0,5.964096141229796e-05,0.0,1.1358989504293699e-05,0.0
Hawaiian,0.0,0.0008624407072013799,0.0,0.0,8.869966294128082e-05,0.0010146398028699811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002935995302407516,0.00036019516028684635,0.0003976064094153198,0.0,0.00045435958017174793,0.00011956001912960307
Mandjak,0.0,0.00043122035360068997,0.0,0.0,5.913310862752055e-05,0.0,0.0,0.0003356831151393085,0.0,0.0,0.0,0.0007757951900698216,0.0,0.0,0.0,0.0,0.0,0.0002935995302407516,0.0,0.00013916224329536193,0.0,2.2717979008587397e-05,0.0
Latin,0.0,0.00043122035360068997,0.0,0.0,0.00020696588019632192,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.0008186253642882872,0.001689827240015109,0.0,4.5435958017174794e-05,0.0
Tibetan,0.0,0.0009702457956015524,0.0,0.0,0.0007687304121577671,0.0004831618108904672,0.0,0.005035246727089627,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000733998825601879,0.001899210845148826,0.003339893839088686,0.0,0.0005452314962060976,0.00047824007651841227
Guarani,0.0,0.00021561017680034498,0.0,0.0,0.00017739932588256165,0.0002415809054452336,0.0,0.0003356831151393085,0.0,0.001006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003379654480030218,0.002717391304347826,0.000374846653641692,0.00023912003825920613
Rao,0.0,0.0003234152652005175,0.0,0.0,8.869966294128082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044039929536112744,0.0,0.0001789228842368939,0.0,4.5435958017174794e-05,0.00011956001912960307
Hmong Njua,0.0,0.0003234152652005175,0.0,0.0,2.9566554313760275e-05,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274501457153149e-05,7.952128188306396e-05,0.0,3.40769685128811e-05,0.00011956001912960307
Camling,0.0,0.00010780508840017249,0.0,0.0,0.0,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2717979008587397e-05,0.0
Bola,0.0,0.00021561017680034498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988032047076599e-05,0.0,2.2717979008587397e-05,0.0
Rajbanshi,0.0,0.00021561017680034498,0.0,0.0,0.0,0.00028989708653428034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988032047076599e-05,0.0,6.81539370257622e-05,0.0
Fulah,0.0,0.0007546356188012075,0.0,0.0,0.0001182662172550411,0.0003865294487123738,0.0,0.000671366230278617,0.004020100502512563,0.0,0.0,0.0007757951900698216,0.0,0.0019723865877712033,0.0,0.0,0.0,0.000733998825601879,3.274501457153149e-05,0.0008349734597721715,0.0,0.00046571856967604164,0.0
Hatam,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yongkom,0.0,0.00021561017680034498,0.0,0.0,0.0,4.831618108904672e-05,0.0,0.0,0.0,0.001006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940160235382995e-05,0.0,2.2717979008587397e-05,0.00011956001912960307
Ghera,0.0,0.000646830530401035,0.0,0.0,0.002394890899414582,0.0008213750785137943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001964700874291889,0.0003777260889445538,0.0,0.005634058794129674,0.007054041128646581
Baruga,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1358989504293699e-05,0.0
Welsh,0.0,0.00010780508840017249,0.0,0.0,0.00014783277156880137,0.00014494854326714017,0.0,0.0010070493454179255,0.0010050251256281408,0.0,0.0,0.0007757951900698216,0.0,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0004911752185729723,0.0008548537802429376,0.0,0.00011358989504293698,0.00011956001912960307
Kalasha,0.0,0.0005390254420008624,0.0,0.0,0.0006208976405889658,0.0003865294487123738,0.0,0.0010070493454179255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008807985907222549,0.006221552768590982,0.0008548537802429376,0.0,0.0014312326775410059,0.00023912003825920613
Chitwania Tharu,0.0,0.00043122035360068997,0.0,0.0,0.0001182662172550411,0.0022708605111851957,0.0,0.0,0.0,0.005030181086519115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.976064094153198e-05,0.0,0.0007383343177790904,0.0
Rohingya,0.0,0.00021561017680034498,0.0,0.0,0.0,0.00028989708653428034,0.0,0.0,0.0,0.0,0.0,0.0007757951900698216,0.0,0.0,0.0,0.0,0.0,0.0,3.274501457153149e-05,0.0,0.0,4.5435958017174794e-05,0.0
Yiddish,0.0,0.00010780508840017249,0.0,0.0,2.9566554313760275e-05,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019723865877712033,0.0,0.0,0.0,0.0,6.549002914306297e-05,0.0001988032047076599,0.0,4.5435958017174794e-05,0.0
Tawallammat Tamajaq,0.0,0.00010780508840017249,0.0,0.0,0.00017739932588256165,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.0,0.0006162899345937456,0.0,0.0001363078740515244,0.0
Chittagonian,0.0,0.00010780508840017249,0.0,0.0,0.0,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.0,1.988032047076599e-05,0.0,3.40769685128811e-05,0.0
Kathoriya Tharu,0.0,0.00043122035360068997,0.0,0.0,2.9566554313760275e-05,0.0028023385031647097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001789228842368939,0.0,0.0009882320868735517,0.00011956001912960307
Dogri (individual language),0.0,0.00010780508840017249,0.0,0.0,0.0023357577907870616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035885167464114833,0.0,3.274501457153149e-05,0.0007156915369475756,0.0,9.087191603434959e-05,0.0003586800573888092
Chak,0.0,0.0003234152652005175,0.0,0.0,2.9566554313760275e-05,0.0002415809054452336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274501457153149e-05,3.976064094153198e-05,0.0,3.40769685128811e-05,0.0
Bidyogo,0.0,0.00010780508840017249,0.0,0.0,5.913310862752055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274501457153149e-05,0.0,0.0,1.1358989504293699e-05,0.0
Varli,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029470513114378336,0.0,0.0,0.0,0.0
Indonesian,0.0,0.00043122035360068997,0.0,0.0,5.913310862752055e-05,4.831618108904672e-05,0.0,0.001342732460557234,0.0010050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024955960070463887,0.0009168604080028815,0.00025844416611995783,0.0,6.81539370257622e-05,0.0
Dan,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arabic,0.0,0.0003234152652005175,0.0,0.0064516129032258064,8.869966294128082e-05,0.0,0.0,0.000671366230278617,0.0010050251256281408,0.0,0.0,0.0007757951900698216,0.0,0.0,0.0,0.0,0.0,0.0002935995302407516,0.0001964700874291889,0.0003777260889445538,0.0,0.00019310282157299286,0.0
East Limba,0.0,0.0003234152652005175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,9.823504371459445e-05,1.988032047076599e-05,0.0,0.0,0.0
Khams Tibetan,0.0,0.00010780508840017249,0.0,0.0,5.913310862752055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940160235382995e-05,0.0,1.1358989504293699e-05,0.0
Uzbek,0.0,0.0003234152652005175,0.0,0.0,5.913310862752055e-05,0.0,0.0,0.002014098690835851,0.004020100502512563,0.0,0.0,0.0007757951900698216,0.0,0.0039447731755424065,0.0,0.0,0.0,0.000733998825601879,0.0004911752185729723,0.0005964096141229797,0.0,4.5435958017174794e-05,0.0
Tetela,0.0,0.00021561017680034498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988032047076599e-05,0.0,0.0,0.0
Damal,0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malayic Dayak,0.0,0.0003234152652005175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.0,0.0,0.0,4.5435958017174794e-05,0.0
Sora,0.0,0.00021561017680034498,0.0,0.0064516129032258064,8.869966294128082e-05,4.831618108904672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.549002914306297e-05,3.976064094153198e-05,0.0,0.00023853877959016765,0.0
Northern Emberá,0.0,0.00043122035360068997,0.0,0.0,0.00020696588019632192,0.0002415809054452336,0.0,0.0,0.0,0.001006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.0,0.00011928192282459593,0.0,0.00040892362215457314,0.00011956001912960307
Gonja,0.0,0.00010780508840017249,0.0,0.0,2.9566554313760275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940160235382995e-05,0.0,1.1358989504293699e-05,0.0
Buru (Indonesia),0.0,0.00010780508840017249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yocoboué Dida,0.0,0.00021561017680034498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467997651203758,0.0,5.964096141229796e-05,0.0,2.2717979008587397e-05,0.00011956001912960307
Bhatri,0.0,0.0003234152652005175,0.0,0.0,0.0,0.00014494854326714017,0.0,0.0,0.0,0.001006036217303823,0.0,0.0,0.0,0.0,0.019955654101995565,0.0,0.0,0.0,0.00016372507285765742,0.0,0.0,0.0024989776909446135,0.0
Mahali,0.0,0.0003234152652005175,0.0,0.0,8.869966294128082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.976064094153198e-05,0.0,0.00022717979008587396,0.0
Garhwali,0.0,0.0005390254420008624,0.0,0.0,0.0009461297380403288,0.0002415809054452336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002935995302407516,0.0002619601165722519,0.0004572473708276177,0.0,0.002067336089781453,0.00047824007651841227
