Unnamed: 0,AWADHI,MAITHILI,MARATHI,SURJAPURI,HINDI,ENGLISH,HALBI,SHEKHAWATI,ODIA,DURUWA,AGARIYA,BENGALI,LAMBADI,BUNDELI,BHILI,MAGAHI,GARHWALI,SURGUJIA,BHOJPURI,MEWARI,ANGIKA,TULU,KANNADA,SADRI,MALAYALAM,TELUGU,KUMAONI,BAGRI,BHATRI,TAMIL,ASSAMESE,SANTALI,WAGDI,GUJARATI,URDU,KURUKH
Turkish,0.0,0.00032554467693760123,0.00026610040500481643,0.0001364721937905152,0.00018026654473860231,0.0014792899408284023,0.0004216105523098235,0.0,0.0,0.01272264631043257,0.0,0.0006874052240047403,0.0,0.0,0.0010465724751439038,0.0003337098264708902,0.00044487696371472264,0.0,9.421034600890716e-05,0.0,0.00030731407498463427,0.0006378907080586859,8.9433439162903e-05,0.0,0.0,9.05261495376425e-05,0.0,0.0,0.0,0.00028011204481792715,0.0,0.0,0.0,0.0,0.0001224839750132691,0.0006159531875577456
Northern Hindko,0.0,0.0005778418015642422,0.00018360927945332333,0.00040941658137154553,0.0016662648291646295,0.0,0.0004216105523098235,0.033707865168539325,0.0,0.0,0.0,0.00011960850897682482,0.0,0.005710206995003569,0.0,0.0010781394393674915,0.014375086890031976,0.0,0.0008735868448098664,0.0,0.0007463341821055405,0.0,2.9811146387634338e-05,0.0006888633754305396,0.0,1.3482618016244628e-05,0.013656174334140436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005634262850610378,0.0
Halbi,0.0,0.0010010498815831237,1.5966024300288984e-05,0.00040941658137154553,3.426024917767397e-05,0.0,0.013551767752815757,0.0,0.0,0.0,0.0,9.623673136066365e-06,0.0,0.00035688793718772306,0.0,0.0007187596262449944,0.0,0.00030902348578491963,0.0010534429599177802,0.0,0.0025463166213012555,0.0,0.0,0.0006888633754305396,0.0,0.0,0.0,0.0,0.009501187648456057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurmukar,0.0,8.138616923440031e-06,0.0,0.00040941658137154553,4.482649425116221e-06,0.0,6.023007890140336e-05,0.0,0.0,0.0,0.0,9.073748956862572e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.851661527920521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajbanshi,0.0,0.00030112882616728113,1.0644016200192656e-05,0.003138860457181849,3.5220816911627446e-05,0.0,0.00018069023670421009,0.0,0.0,0.0,0.0,0.0005059302448674889,0.0,0.0,0.0,5.133997330321388e-05,2.7804810232170165e-05,0.0,0.0015930113052415212,0.0,0.00021951005356045307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bine,0.0,3.2554467693760124e-05,2.661004050048164e-06,0.0,3.522081691162745e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.499241792037923e-06,0.0,0.0,0.0010465724751439038,0.0,0.0,0.0,6.851661527920521e-05,0.0,0.0,0.0,0.0,0.0002296211251435132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamara Senoufo,0.0,8.138616923440031e-06,2.661004050048164e-06,0.0,6.403784893023172e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmen,0.0,0.0004883170154064018,0.000534861814059681,0.001160013647219379,0.0003637349819237162,0.0,0.00012046015780280672,0.0,0.0,0.015267175572519083,0.0,0.00026808803736184873,0.0,0.00035688793718772306,0.0020931449502878076,0.0006930896395933874,0.0009175587376616155,0.00030902348578491963,0.00022267899965741693,0.0,0.0003951180964088155,0.00106315118009781,0.0003492162862551451,0.001148105625717566,0.0009852216748768472,0.00024461321258043825,0.00029055690072639226,0.0,0.0023752969121140144,0.00028011204481792715,0.0,0.0,0.0,0.0,0.0002857959416976279,0.0021558361564521095
Tatar,0.0,0.00012207925385160045,0.0001117621701020229,0.00020470829068577277,9.893847659720801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00012923218211289119,0.0,0.0,0.0,0.00015401991990964166,8.341443069651049e-05,0.0,0.00013703323055841042,0.0,0.0,0.00021263023601956197,8.730407156378627e-05,0.0,0.0,3.27435008965941e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16559833421794e-05,0.0006159531875577456
Kadazan Dusun,0.0,8.138616923440031e-06,2.661004050048164e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tibetan,0.0,0.0010091884985065638,0.000518895789759392,0.004230638007505971,0.0003480457089358094,0.0,0.0005420707101126302,0.0,0.0023148148148148147,0.01272264631043257,0.0,0.0010751017703434138,0.0,0.0,0.0005232862375719519,0.0011038094260190986,0.005672181287362714,0.0006180469715698393,0.0004967454607742377,0.0,0.0008341382035297216,0.0017010418881564958,0.00023635980350195795,0.0004592422502870264,0.0009852216748768472,0.00034284371527022056,0.0006779661016949153,0.0,0.0,0.0025210084033613447,0.0,0.0021141649048625794,0.0,0.0,0.0004899359000530764,0.0
Limbu,0.0,3.2554467693760124e-05,2.6610040500481642e-05,0.0,1.8891165434418357e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.9493176128341304e-05,0.0,0.0,0.0,2.566998665160694e-05,2.7804810232170165e-05,0.0,5.1387461459403907e-05,0.0,4.390201071209061e-05,0.0,2.1293675991167383e-06,0.0,0.0,1.926088288034947e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uripiv-Wala-Rano-Atchin,0.0,4.883170154064018e-05,8.249112555149309e-05,0.0001364721937905152,2.9137221263255435e-05,0.0,0.0003011503945070168,0.0,0.0,0.005089058524173028,0.0,0.00013885585524895755,0.0,0.0,0.0,2.566998665160694e-05,2.7804810232170165e-05,0.00030902348578491963,7.708119218910586e-05,0.0,4.390201071209061e-05,0.0,1.0646837995583692e-05,0.0,0.0,1.5408706304279575e-05,0.0,0.0,0.0,0.00028011204481792715,0.0,0.0,0.0,0.0,0.0,0.0006159531875577456
Sirmauri,0.0,0.00014649510462192054,0.00023150735235419028,0.001364721937905152,0.0003301151112353445,0.0,0.0017466722881406974,0.0,0.0,0.0,0.0,0.0002969590567700478,0.0,0.0,0.0005232862375719519,0.0001796899065612486,0.0035868205199499513,0.000927070457354759,0.0012076053442959917,0.0,0.0003512160856967249,0.0,2.9811146387634338e-05,0.002296211251435132,0.0,9.630441440174734e-06,0.00048426150121065375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16559833421794e-05,0.001539882968894364
Kaingang,0.0,1.6277233846880062e-05,2.661004050048164e-06,0.0,2.2093057880929945e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.124431344028442e-06,0.0,0.0,0.0,0.0,2.7804810232170165e-05,0.0,8.564576909900651e-06,0.0,4.390201071209061e-05,0.0,0.0,0.0,0.0,3.852176576069894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turi,0.0,7.324755231096027e-05,0.0,0.00020470829068577277,1.600946223255793e-06,0.0,6.023007890140336e-05,0.0,0.0,0.0,0.0,0.00010861002539274897,0.0,0.0,0.0,2.566998665160694e-05,0.00013902405116085083,0.0,5.1387461459403907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gogodala,0.0,0.0001058020200047204,3.4593052650626134e-05,6.82360968952576e-05,5.219084687813886e-05,0.0,0.00024092031560561344,0.0,0.0,0.0,0.0,2.337177761616117e-05,0.0,0.0,0.0015698587127158557,0.0001283499332580347,0.0005839010148755735,0.00030902348578491963,0.00033401849948612537,0.0,8.780402142418122e-05,0.00042526047203912394,2.3423043590284122e-05,0.0,0.0,5.7782648641048405e-06,0.0,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,8.16559833421794e-05,0.0
Uzbek,0.0,0.0002360198907797609,0.00016764325515303434,0.000341180484476288,0.00014216402462511444,0.0,0.0,0.0,0.0,0.002544529262086514,0.0,0.00022271929257753587,0.0,0.0,0.0020931449502878076,0.00038504979977410414,0.00019463367162519116,0.0,0.00012846865364850977,0.0,0.00021951005356045307,0.0,0.00011924458555053735,0.0006888633754305396,0.0009852216748768472,0.00010015659097781724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08279916710897e-05,0.001539882968894364
Tawang Monpa,0.0,2.441585077032009e-05,2.661004050048164e-06,6.82360968952576e-05,2.561513957209269e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.874052240047404e-06,0.0,0.0,0.0,0.0,2.7804810232170165e-05,0.0,8.564576909900651e-06,0.0,0.0,0.0,4.2587351982334766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tase Naga,0.0,0.00013835648769848052,5.055907695091512e-05,6.82360968952576e-05,4.546687274046453e-05,0.0,0.0003011503945070168,0.0,0.0,0.0,0.0,3.0245829856208574e-05,0.0,0.0,0.0026164311878597592,2.566998665160694e-05,0.00036146253301821214,0.0,0.00012846865364850977,0.0,0.00017560804284836245,0.0,6.388102797350215e-06,0.0,0.0,2.1186971168384417e-05,0.0,0.0,0.0,0.0,0.0,0.0010570824524312897,0.0,0.0,0.0,0.0
Slovenian,0.0,0.00014649510462192054,0.00017296526325313066,0.0001364721937905152,0.0001866703296316255,0.0,6.023007890140336e-05,0.0,0.0,0.002544529262086514,0.0,9.898635225668261e-05,0.0,0.0,0.0,0.0003593798131224972,0.00016682886139302098,0.0006180469715698393,7.708119218910586e-05,0.0,0.00017560804284836245,0.0,8.517470396466954e-05,0.0,0.0,8.860006124960756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040827991671089697,0.0
Mon,0.0,8.138616923440031e-06,0.0,0.0,3.201892446511586e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macedonian,0.0,8.952478615784034e-05,4.523706885081879e-05,0.0,2.369400410418574e-05,0.0,0.00012046015780280672,0.0,0.0,0.0,0.0,4.674355523232234e-05,0.0,0.0,0.0,5.133997330321388e-05,5.560962046434033e-05,0.0,3.4258307639602604e-05,0.0,8.780402142418122e-05,0.0,8.517470396466954e-05,0.0,0.0,3.4669589184629046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacua,0.0,1.6277233846880062e-05,1.5966024300288984e-05,0.0,1.7930597700464883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarusian,0.0,8.138616923440031e-05,1.862702835033715e-05,6.82360968952576e-05,1.7290219211162567e-05,0.0,6.023007890140336e-05,0.0,0.0,0.0,0.0,1.7872535824123248e-05,0.0,0.0,0.0,7.700995995482083e-05,8.341443069651049e-05,0.0,2.5693730729701953e-05,0.0,4.390201071209061e-05,0.0,1.0646837995583692e-05,0.0,0.0,1.926088288034947e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dangaura Tharu,0.0,0.0005615645677173621,9.845714985178207e-05,6.82360968952576e-05,8.613090681116167e-05,0.0,0.00036138047340842017,0.0,0.0,0.0,0.0,2.8871019408199093e-05,0.0,0.0,0.0,0.0003593798131224972,0.00025024329208953147,0.00030902348578491963,0.00024837273038711885,0.0,0.00021951005356045307,0.0,4.2587351982334766e-06,0.0002296211251435132,0.0,9.630441440174734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08279916710897e-05,0.0
Western Panjabi,0.0,8.138616923440031e-05,2.6610040500481642e-05,0.0,0.00019595581772650908,0.0,0.0,0.0,0.0,0.0,0.0,2.1996967168151693e-05,0.0,0.0035688793718772305,0.0,5.133997330321388e-05,0.00013902405116085083,0.0,0.00020554984583761563,0.0,0.0,0.0,1.0646837995583692e-05,0.0004592422502870264,0.0,3.27435008965941e-05,0.00029055690072639226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001224839750132691,0.001539882968894364
Kochila Tharu,0.0,0.0006999210554158426,7.983012150144492e-06,6.82360968952576e-05,4.2585169538604096e-05,0.0,6.023007890140336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010524694527158846,0.0,0.0,0.0011133949982870847,0.0,0.0003512160856967249,0.0,0.0,0.0,0.0,1.926088288034947e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijani,0.0,0.0002441585077032009,6.386409720115593e-05,0.00020470829068577277,0.00012967664408371923,0.0,0.0,0.0,0.0,0.0,0.0,0.0002570895537777729,0.0,0.0,0.0005232862375719519,0.0003593798131224972,0.00019463367162519116,0.0,7.708119218910586e-05,0.0,0.00013170603213627185,0.0,2.3423043590284122e-05,0.0,0.0,5.393047206497851e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000530763891724166,0.0003079765937788728
Aekyom,0.0,9.766340308128037e-05,7.983012150144492e-06,0.0,4.034384482604598e-05,0.0,0.00012046015780280672,0.0,0.0,0.0,0.0,2.7496208960189615e-05,0.0,0.0,0.0,0.0001283499332580347,0.00019463367162519116,0.0,0.00017129153819801302,0.0,4.390201071209061e-05,0.0,0.0,0.0002296211251435132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jumli,0.0,8.952478615784034e-05,2.661004050048164e-06,0.0,9.605677339534759e-07,0.0,6.023007890140336e-05,0.0,0.0,0.0,0.0,1.3748104480094808e-06,0.0,0.0,0.0,2.566998665160694e-05,0.0,0.0,0.00015416238437821172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toma,0.0,1.6277233846880062e-05,7.983012150144492e-06,0.0,1.5048894498604455e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3748104480094808e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.564576909900651e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balti,0.0,0.00011394063692816042,0.00020223630780366047,0.0001364721937905152,5.1870657633487695e-05,0.0,6.023007890140336e-05,0.0,0.0,0.0,0.0,0.00010173597315270157,0.0,0.00035688793718772306,0.0005232862375719519,7.700995995482083e-05,0.00027804810232170165,0.0,7.708119218910586e-05,0.0,0.0002634120642725437,0.0,4.2587351982334766e-06,0.0,0.0,1.1556529728209681e-05,9.685230024213075e-05,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,8.16559833421794e-05,0.0003079765937788728
Armenian,0.0,0.000268574358473521,7.983012150144493e-05,0.0,6.948106608930142e-05,0.0,0.0,0.0,0.0,0.002544529262086514,0.0,0.00025296512243374447,0.0,0.0,0.0005232862375719519,0.0003080398398192833,5.560962046434033e-05,0.0,7.708119218910586e-05,0.0,0.00013170603213627185,0.0,4.2587351982334766e-06,0.0004592422502870264,0.0,2.1186971168384417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040827991671089697,0.0
Maltese,0.0,5.697031846408021e-05,7.983012150144493e-05,0.0,5.8594631771162025e-05,0.0,6.023007890140336e-05,0.0,0.0,0.002544529262086514,0.0,4.674355523232234e-05,0.0,0.0,0.0,0.0001796899065612486,5.560962046434033e-05,0.0,1.7129153819801302e-05,0.0,4.390201071209061e-05,0.00021263023601956197,6.388102797350215e-06,0.0,0.0,2.8891324320524204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08279916710897e-05,0.0
French,0.0,4.883170154064018e-05,4.789807290086696e-05,0.0,2.5935328816743847e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.811836568033182e-05,0.0,0.0,0.0,2.566998665160694e-05,8.341443069651049e-05,0.0,1.7129153819801302e-05,0.0,0.0,0.0,2.1293675991167383e-06,0.0,0.0,1.1556529728209681e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatian,0.0,4.883170154064018e-05,5.322008100096328e-06,0.0,1.85709761897672e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3748104480094807e-05,0.0,0.0,0.0,5.133997330321388e-05,2.7804810232170165e-05,0.0,3.4258307639602604e-05,0.0,0.0,0.0,2.9811146387634338e-05,0.0,0.0,1.5408706304279575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003079765937788728
Caribbean Hindustani,0.0,0.00032554467693760123,3.9915060750722466e-05,0.0,0.0002042807380874392,0.0,0.00012046015780280672,0.0,0.0,0.0,0.0,4.124431344028442e-06,0.0,0.0,0.0,0.00023102987986446246,0.0,0.0,0.0004367934224049332,0.0,4.390201071209061e-05,0.0,4.2587351982334766e-06,0.0002296211251435132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001224839750132691,0.0
Chak,0.0,6.510893538752025e-05,2.9271044550529805e-05,0.00020470829068577277,2.369400410418574e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.248862688056883e-06,0.0,0.00035688793718772306,0.0,5.133997330321388e-05,0.00013902405116085083,0.0,4.2822884549503255e-05,0.0,4.390201071209061e-05,0.0,0.0,0.0002296211251435132,0.0,1.926088288034947e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sankaran Maninka,0.0,8.138616923440031e-06,2.661004050048164e-06,0.0,1.2807569786046344e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.499241792037923e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1293675991167383e-06,0.0002296211251435132,0.0,3.852176576069894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoruba,0.0,8.952478615784034e-05,0.0002235243402040458,6.82360968952576e-05,0.00013191796879627736,0.0,0.00012046015780280672,0.0,0.0,0.0,0.0,0.00017047649555317561,0.0,0.0,0.0,0.00023102987986446246,0.00022243848185736132,0.0006180469715698393,0.00013703323055841042,0.0,0.0,0.00021263023601956197,5.7492925176151934e-05,0.0,0.0,5.970873692908335e-05,9.685230024213075e-05,0.0,0.0,0.0,0.0,0.0010570824524312897,0.0,0.0,0.00020413995835544848,0.0
Piratapuyo,0.0,3.2554467693760124e-05,0.0,0.0,1.85709761897672e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.124431344028442e-06,0.0,0.0,0.0,2.566998665160694e-05,0.0,0.0,5.1387461459403907e-05,0.0,4.390201071209061e-05,0.0,2.1293675991167383e-06,0.0,0.0,1.926088288034947e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonha,0.0,0.0002848515923204011,7.983012150144492e-06,0.0006141248720573184,4.162460180465062e-05,0.0,0.001505751972535084,0.0,0.0,0.0,0.0,2.7496208960189616e-06,0.0,0.0,0.0,0.00020535989321285552,8.341443069651049e-05,0.0,0.0004967454607742377,0.0,0.0011853542892264466,0.0,0.0,0.0002296211251435132,0.0,0.0,0.0,0.0,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanian,0.0,0.0003092674430907212,0.00012240618630221555,0.00020470829068577277,8.549052832185935e-05,0.0,0.00018069023670421009,0.0,0.0,0.0,0.0,0.00014435509704099547,0.0,0.0,0.0010465724751439038,0.0001283499332580347,0.0004170721534825525,0.0,5.995203836930456e-05,0.0,4.390201071209061e-05,0.0,3.406988158586781e-05,0.0,0.0,7.319135494532798e-05,0.0,0.0,0.0,0.00028011204481792715,0.0,0.0,0.0,0.0,0.0002449679500265382,0.0
Kabuverdianu,0.0,0.00011394063692816042,0.00011442317415207106,0.0,5.95551995051155e-05,0.0,6.023007890140336e-05,0.0,0.0,0.002544529262086514,0.0,5.499241792037923e-05,0.0,0.0,0.0,0.0001796899065612486,0.00013902405116085083,0.000927070457354759,5.995203836930456e-05,0.0,8.780402142418122e-05,0.00106315118009781,4.6846087180568244e-05,0.0002296211251435132,0.0,6.933917836925809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001224839750132691,0.0
Irish,0.0,8.952478615784034e-05,3.193204860057797e-05,0.0,2.5935328816743847e-05,0.0,6.023007890140336e-05,0.0,0.0,0.0,0.0,8.661305822459728e-05,0.0,0.0,0.0,5.133997330321388e-05,5.560962046434033e-05,0.0,8.564576909900651e-06,0.0,0.0,0.0,2.1293675991167383e-06,0.0,0.0,1.3482618016244628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16559833421794e-05,0.0
Afrikaans,0.0,3.2554467693760124e-05,2.9271044550529805e-05,0.0,3.009778899720891e-05,0.0014792899408284023,0.0,0.0,0.0,0.0,0.0,4.124431344028442e-05,0.0,0.0,0.0,0.0001796899065612486,0.0,0.0,2.5693730729701953e-05,0.0,0.0,0.0,1.7034940792933906e-05,0.0,0.0,3.659567747266399e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002857959416976279,0.0
Benga,0.0,4.0693084617200154e-05,7.983012150144492e-06,0.00040941658137154553,2.561513957209269e-06,0.0,0.00036138047340842017,0.0,0.0,0.0,0.0,0.0010902246852715182,0.0,0.00035688793718772306,0.0,0.0,0.0,0.0,7.708119218910586e-05,0.0,0.0,0.0,4.2587351982334766e-06,0.0,0.0,1.926088288034947e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lepcha,0.0,1.6277233846880062e-05,1.0644016200192656e-05,0.0,7.04416338232549e-06,0.0,6.023007890140336e-05,0.0,0.0,0.0,0.0,4.124431344028442e-06,0.0,0.0,0.0010465724751439038,0.0,8.341443069651049e-05,0.0,2.5693730729701953e-05,0.0,0.0,0.0,0.0,0.0002296211251435132,0.0,7.704353152139787e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hinduri,0.0,4.883170154064018e-05,9.845714985178207e-05,0.0,0.00041176336862138997,0.0,0.00024092031560561344,0.0,0.0,0.0,0.0,3.5745071648246497e-05,0.0,0.0021413276231263384,0.0,2.566998665160694e-05,0.0055887668566662035,0.0,0.00015416238437821172,0.0,0.0,0.0,4.2587351982334766e-06,0.0,0.0,1.926088288034947e-06,0.005907990314769976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003266239333687176,0.0
Brahui,0.0,2.441585077032009e-05,0.0,0.0001364721937905152,1.7930597700464883e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3748104480094808e-06,0.0,0.0,0.0,0.0,2.7804810232170165e-05,0.0,0.00010277492291880781,0.0,4.390201071209061e-05,0.0,0.0,0.0,0.0,3.852176576069894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0,8.952478615784034e-05,3.9915060750722466e-05,0.0001364721937905152,6.49984166641852e-05,0.0,0.00012046015780280672,0.0,0.0,0.0,0.0,6.599090150445507e-05,0.0,0.0,0.0005232862375719519,0.00020535989321285552,0.0,0.00030902348578491963,5.995203836930456e-05,0.0,4.390201071209061e-05,0.0,1.7034940792933906e-05,0.0,0.0,3.081741260855915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08279916710897e-05,0.0
Makayam,0.0,8.138616923440031e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baniwa,0.0,8.138616923440031e-06,2.661004050048164e-06,0.0,9.2854880948836e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005232862375719519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08279916710897e-05,0.0
Mandarin Chinese,0.0,0.00012207925385160045,7.983012150144493e-05,0.000341180484476288,3.3940059933022816e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.973900598454988e-05,0.0,0.0,0.0,0.0,8.341443069651049e-05,0.0,8.564576909900651e-06,0.0,4.390201071209061e-05,0.00042526047203912394,2.1293675991167383e-06,0.0,0.0,2.1186971168384417e-05,0.0001937046004842615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001224839750132691,0.0
Alune,0.0,8.138616923440031e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norwegian Bokmål,0.0,8.952478615784034e-05,3.9915060750722466e-05,0.0001364721937905152,9.349525943813832e-05,0.0,6.023007890140336e-05,0.0,0.0,0.0,0.0,0.0001361062343529386,0.0,0.0,0.0005232862375719519,0.00010267994660642776,8.341443069651049e-05,0.00030902348578491963,2.5693730729701953e-05,0.0,0.0,0.0006378907080586859,6.175166037438541e-05,0.0,0.0,0.00013867835673851619,9.685230024213075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16559833421794e-05,0.0006159531875577456
Bribri,0.0,8.138616923440031e-06,2.661004050048164e-06,0.0,5.123027914418538e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.124431344028442e-06,0.0,0.0,0.0,0.0,2.7804810232170165e-05,0.0,0.0,0.0,0.0,0.0,2.1293675991167383e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukrainian,0.0,4.883170154064018e-05,1.862702835033715e-05,0.0,2.305362561488342e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2373294032085326e-05,0.0,0.0,0.0,5.133997330321388e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.2587351982334766e-06,0.0,0.0,5.7782648641048405e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16559833421794e-05,0.0
Saho,0.0,8.138616923440031e-05,3.4593052650626134e-05,0.0002729443875810304,5.8594631771162025e-05,0.0,6.023007890140336e-05,0.0,0.0,0.0,0.0,2.062215672014221e-05,0.0,0.00035688793718772306,0.0005232862375719519,5.133997330321388e-05,0.00022243848185736132,0.00030902348578491963,5.1387461459403907e-05,0.0,4.390201071209061e-05,0.0,5.7492925176151934e-05,0.0002296211251435132,0.0,9.630441440174734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08279916710897e-05,0.0006159531875577456
Ganda,0.0,1.6277233846880062e-05,2.1288032400385313e-05,0.0,2.721608579534848e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.936267912061624e-05,0.0,0.0,0.0005232862375719519,7.700995995482083e-05,2.7804810232170165e-05,0.00030902348578491963,6.851661527920521e-05,0.0,0.0,0.00042526047203912394,6.388102797350215e-06,0.0,0.0,2.503914774445431e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08279916710897e-05,0.0
